1	1.2732	0
3	0.4244	0
5	0.25465	0
7	0.18189	0
9	0.14147	0
11	0.115749	0
13	0.09794	0
15	0.08488	0
17	0.074896	0
19	0.067012	0
21	0.06063	0
23	0.055358	0
25	0.05093	0
27	0.047157	0
29	0.043905	0
31	0.041072	0
33	0.038583	0
35	0.036378	0
37	0.034412	0
39	0.032647	0
41	0.031054	0
43	0.02961	0
45	0.02829	0
47	0.027090	0
49	0.025984	0
